date,executionDesc,textModelFeatures,modelName,loadModelTime,trainDataFormattingTime,trainDataFeatureVecsTime,testDataFormattingTime,testDataFeatureVecsTime,totalExecutionTime,trainInstances,testInstances,modelTrained,modelExecutionTime,trainAccuracy,testAccuracy,confusionMatrix,averagePrecisionSK,recallSK,SMOTE
2018-05-11 20:19,vector_Average,600,300features_15minwords_10contextALL,0.29,3.24,52.51,1.83,11.73,112.11,39220,9805,MLP,41.23,0.85,0.77,"[[   9    0   73  648]
 [   1    0    9  229]
 [  10    0  539 1151]
 [   2    0  156 6978]]",0.71,0.77,
2018-05-11 20:21,vector_Average,600,300features_15minwords_10contextALL,0.17,3.72,54.35,1.96,11.91,130.46,39220,9805,MLP,57.02,0.85,0.77,"[[  14    0   75  641]
 [   3    0    8  228]
 [  13    0  537 1150]
 [   3    0  123 7010]]",0.72,0.77,
2018-05-11 20:34,vector_Average,600,300features_15minwords_10contextALL,0.31,3.44,54.82,2.04,13.06,121.42,39220,9805,MLP,46.24,0.84,0.77,"[[   7    0   80  643]
 [   1    0    9  229]
 [  10    0  567 1123]
 [   2    0  161 6973]]",0.71,0.77,
2018-05-11 20:37,vector_Average,600,300features_15minwords_10contextALL,0.2,4.02,59.68,2.07,13.46,144.49,39220,9805,MLP,63.53,0.86,0.77,"[[  15    0   78  637]
 [   1    0   11  227]
 [  11    0  630 1059]
 [   2    0  188 6946]]",0.73,0.77,
2018-05-11 20:52,vector_Average,600,300features_15minwords_10contextALL,0.33,3.83,56.65,2.0,12.96,122.53,39220,9805,MLP,45.43,0.85,0.77,"[[   7    0   78  645]
 [   1    0    9  229]
 [   6    0  576 1118]
 [   0    0  168 6968]]",0.72,0.77,
2018-05-11 20:54,vector_Average,600,300features_15minwords_10contextALL,0.18,4.09,55.21,2.01,12.19,136.45,39220,9805,MLP,61.37,0.85,0.77,"[[   7    0   73  650]
 [   1    0    9  229]
 [   6    0  602 1092]
 [   1    0  157 6978]]",0.73,0.77,
2018-05-11 20:57,vector_Average,600,300features_15minwords_10contextALL,0.19,3.93,52.56,1.84,11.95,151.84,39220,9805,MLP,80.0,0.85,0.77,"[[   9    0   75  646]
 [   1    0    8  230]
 [   6    0  576 1118]
 [   1    0  159 6976]]",0.73,0.77,
2018-05-11 20:59,vector_Average,600,300features_15minwords_10contextALL,0.19,3.69,54.71,2.36,12.32,161.56,39220,9805,MLP,86.93,0.8,0.76,"[[   4    0   52  674]
 [   0    0    5  234]
 [   1    0  420 1279]
 [   0    0  154 6982]]",0.73,0.76,
2018-05-11 21:02,vector_Average,600,300features_15minwords_10contextALL,0.19,3.89,57.05,2.19,14.37,166.35,39220,9805,MLP,87.17,0.74,0.73,"[[   0    0    4  726]
 [   0    0    0  239]
 [   0    0   76 1624]
 [   0    0   72 7064]]",0.62,0.73,
