date,execution,trainValidationTime,testTime
2018-05-22 19:48,,2690.16,0.0
2018-05-22 20:27,,2090.55,0.0
2018-05-22 21:03,,1847.43,0.0
2018-05-22 21:39,,1480.37,0.0
