date,executionDesc,textModelFeatures,modelName,loadModelTime,trainDataFormattingTime,trainDataFeatureVecsTime,testDataFormattingTime,testDataFeatureVecsTime,totalExecutionTime,trainInstances,testInstances,modelTrained,modelExecutionTime,trainAccuracy,testAccuracy,confusionMatrix,averagePrecisionSK,recallSK,SMOTE
2018-05-27 16:07,vector_Average,600,~/GoogleNews-vectors-negative300.bin,50.12,6.22,37.57,4.93,12.71,258.0,39220,12707,MLP,145.03,0.8,0.49,"[[   4    0   61 1838]
 [   5    0    4  688]
 [  18    0  675 3771]
 [   2    0   82 5559]]",0.52,0.49,
2018-05-27 16:12,vector_Average,600,~/GoogleNews-vectors-negative300.bin,48.19,7.01,36.74,5.81,12.71,283.54,39220,12707,MLP,171.46,0.94,0.66,"[[ 644    0  435  824]
 [ 133    1  143  420]
 [ 500    0 2495 1469]
 [ 124    0  230 5289]]",0.68,0.66,
2018-05-27 16:16,vector_Average,600,~/GoogleNews-vectors-negative300.bin,47.64,6.78,34.32,5.39,11.7,256.19,39220,12707,MLP,148.88,0.79,0.49,"[[   0    0   61 1842]
 [   0    0    5  692]
 [   0    0  662 3802]
 [   0    0   81 5562]]",0.5,0.49,
