date,executionDesc,textModelFeatures,modelName,modelExecutionTime,trainInstances,testInstances,modelTrained,totalExecutionTime,trainAccuracy,testAccuracy,trainPrecision,testPrecision,trainRecall,testRecall,confusionMatrix,SMOTE
2018-06-17 11:09,vector_Average,600,300features_15minwords_10contextALL,118.84,38379,9594,MLP,192.6,0.82,0.83,0.78,0.79,0.82,0.83,"[[  36    0  159  483]
 [  10    0   35  101]
 [  20    0  968  716]
 [   4    0  139 6923]]",
2018-06-17 11:11,vector_Average,600,300features_15minwords_10contextALL,75.84,38379,9594,RF,152.18,1.0,0.98,1.0,0.97,1.0,0.98,"[[ 562    9   58   49]
 [  16  103   13   14]
 [  15    4 1640   45]
 [   3    0   12 7051]]",
2018-06-17 11:15,vector_Average,600,~/GoogleNews-vectors-negative300.bin,118.62,38379,9594,MLP,225.56,0.83,0.83,0.8,0.8,0.83,0.83,"[[  64    0  176  438]
 [   7    0   41   98]
 [  23    0 1100  581]
 [  10    0  211 6845]]",
2018-06-17 11:18,vector_Average,600,~/GoogleNews-vectors-negative300.bin,84.1,38379,9594,RF,187.43,1.0,0.94,1.0,0.94,1.0,0.94,"[[ 435    2   80  161]
 [  14   61   17   54]
 [  12    4 1496  192]
 [   3    0   13 7050]]",
2018-06-17 11:22,vector_Average,600,300features_15minwords_10contextALL,137.49,38379,11993,MLP,216.6,0.85,0.77,0.81,0.71,0.85,0.77,"[[  14    0  102  763]
 [   2    0   21  258]
 [  17    0  739 1349]
 [   4    0  236 8488]]",
2018-06-17 11:24,vector_Average,600,300features_15minwords_10contextALL,76.58,38379,11993,RF,154.66,1.0,0.79,1.0,0.81,1.0,0.79,"[[ 126    6   49  698]
 [   2   19    6  254]
 [   3    1  680 1421]
 [   1    0   38 8689]]",
2018-06-17 11:28,vector_Average,600,~/GoogleNews-vectors-negative300.bin,120.85,38379,11993,MLP,229.24,0.82,0.76,0.78,0.72,0.82,0.76,"[[  13    0   71  795]
 [   1    0   14  266]
 [   5    0  588 1512]
 [   6    0  185 8537]]",
2018-06-17 11:32,vector_Average,600,~/GoogleNews-vectors-negative300.bin,85.68,38379,11993,RF,195.62,1.0,0.78,1.0,0.8,1.0,0.78,"[[ 102    1   39  737]
 [   0   15    5  261]
 [   3    1  500 1601]
 [   0    0   33 8695]]",
