date,executionDesc,textModelFeatures,modelName,loadModelTime,trainDataFormattingTime,trainDataFeatureVecsTime,testDataFormattingTime,testDataFeatureVecsTime,totalExecutionTime,trainInstances,testInstances,modelTrained,modelExecutionTime,trainAccuracy,testAccuracy,confusionMatrix,averagePrecision,recall,averagePrecisionSK,recallSK,SMOTE
2018-05-10 22:47,vector_Average,600,300features_15minwords_10contextALL,0.32,4.18,44.96,2.03,10.27,583.67,39220,9805,MLP,509.21,0.9,0.8,"[[ 289   45  149  247]
 [  35   38   38  128]
 [ 190   47 1004  459]
 [ 182   71  359 6524]]",0.95,0.96,0.79,0.8,all
