date,executionDesc,textModelFeatures,modelName,loadModelTime,trainDataFormattingTime,trainDataFeatureVecsTime,testDataFormattingTime,testDataFeatureVecsTime,totalExecutionTime,trainInstances,testInstances,modelTrained,modelExecutionTime,trainAccuracy,testAccuracy,confusionMatrix,averagePrecision,recall,vectorizerFitTime
2018-04-15 20:29,bag_Of_Words,600,,,0,6.912217855453491,0,2.388188123703003,62.490071296691895,35979,11994,MLP,45.27328586578369,0.90341586,0.8749375,"[[ 508  377    0    0]
 [ 146   52    0    0]
 [ 480 1640    0    0]
 [ 366 8425    0    0]]",0.96407473,0.91070306,7.131366729736328
2018-04-15 20:30,bag_Of_Words,600,,,0,6.728577136993408,0,2.272968292236328,62.29391288757324,35980,11993,MLP,45.92269968986511,0.9028905,0.8779288,"[[ 398  453    0    0]
 [ 147   46    0    0]
 [ 395 1774    0    0]
 [ 524 8256    0    0]]",0.956976,0.90432596,6.888760805130005
2018-04-15 20:31,bag_Of_Words,600,,,0,6.676007032394409,0,2.2000856399536133,59.68949317932129,35980,11993,MLP,43.26494860649109,0.8980267,0.871425,"[[ 552  337    0    0]
 [ 171   42    0    0]
 [ 370 1768    0    0]
 [ 449 8304    0    0]]",0.9677543,0.91084296,7.053252696990967
2018-04-15 20:32,bag_Of_Words,600,,,0,6.465819597244263,0,2.1691458225250244,59.32082223892212,35980,11993,MLP,43.34645748138428,0.9095331,0.88676727,"[[ 503  396    0    0]
 [ 165   45    0    0]
 [ 507 1618    0    0]
 [ 183 8576    0    0]]",0.96276444,0.9229313,6.820655584335327
2018-04-15 20:33,bag_Of_Words,136,,,0,6.129575729370117,0,2.040125608444214,42.259769678115845,35979,11994,MLP,26.880423307418823,0.83270794,0.8154077,"[[ 708  158    0    0]
 [ 181   21    0    0]
 [ 889 1186    0    0]
 [ 436 8415    0    0]]",0.9838446,0.8646657,6.936261415481567
2018-04-15 20:33,bag_Of_Words,138,,,0,6.266646385192871,0,2.1989378929138184,41.77859902381897,35980,11993,MLP,26.365000247955322,0.8307949,0.8164763,"[[ 751  130    0    0]
 [ 168   19    0    0]
 [ 943 1204    0    0]
 [ 339 8439    0    0]]",0.98672384,0.8695104,6.674896955490112
2018-04-15 20:34,bag_Of_Words,142,,,0,6.031455039978027,0,2.062160015106201,41.44758749008179,35980,11993,MLP,26.55002784729004,0.8332963,0.8190611,"[[ 720  169    0    0]
 [ 194   12    0    0]
 [1028 1113    0    0]
 [ 228 8529    0    0]]",0.9827955,0.8694164,6.53053617477417
2018-04-15 20:35,bag_Of_Words,138,,,0,6.035200119018555,0,2.0922417640686035,43.2812442779541,35980,11993,MLP,28.414634227752686,0.8331851,0.8187276,"[[ 726  162    0    0]
 [ 193   26    0    0]
 [1128 1061    0    0]
 [ 127 8570    0    0]]",0.9835014,0.8696083,6.473137855529785
2018-04-15 20:36,bag_Of_Words,600,,,0,6.601476430892944,0,2.2486422061920166,59.36320996284485,35979,11994,MLP,43.14157176017761,0.90319353,0.8796065,"[[ 413  462    0    0]
 [ 162   55    0    0]
 [ 386 1756    0    0]
 [ 483 8277    0    0]]",0.9562085,0.90727586,6.910780429840088
2018-04-15 20:37,bag_Of_Words,600,,,0,6.34519362449646,0,2.2341747283935547,60.726233959198,35980,11993,MLP,44.5139422416687,0.9119789,0.88843495,"[[ 516  365    0    0]
 [ 145   53    0    0]
 [ 499 1628    0    0]
 [ 178 8609    0    0]]",0.9657438,0.9260259,7.185064792633057
2018-04-15 20:38,bag_Of_Words,600,,,0,6.5189666748046875,0,2.202208995819092,56.759331703186035,35980,11993,MLP,40.41656827926636,0.9069205,0.8798466,"[[ 488  390    0    0]
 [ 164   29    0    0]
 [ 490 1666    0    0]
 [ 299 8467    0    0]]",0.9630402,0.91426,7.13970160484314
2018-04-15 20:39,bag_Of_Words,600,,,0,6.138545751571655,0,2.2109944820404053,54.90083861351013,35980,11993,MLP,39.44688272476196,0.90825456,0.88418245,"[[ 499  391    0    0]
 [ 172   34    0    0]
 [ 426 1701    0    0]
 [ 292 8478    0    0]]",0.96312714,0.91984147,6.6424500942230225
2018-04-15 20:39,bag_Of_Words,138,,,0,6.1165831089019775,0,2.08746600151062,40.60218667984009,35979,11994,MLP,25.60536503791809,0.8269546,0.81599134,"[[ 715  152    0    0]
 [ 188   15    0    0]
 [1143  984    0    0]
 [ 161 8636    0    0]]",0.9844692,0.8659117,6.53436017036438
2018-04-15 20:40,bag_Of_Words,142,,,0,6.235734462738037,0,2.0560991764068604,40.39918351173401,35980,11993,MLP,25.352340698242188,0.83310175,0.82031184,"[[ 722  155    0    0]
 [ 168   31    0    0]
 [ 780 1341    0    0]
 [ 485 8311    0    0]]",0.98424476,0.8710867,6.488782644271851
